,005930.KS,009540.KS,034020.KS,105560.KS,005380.KS,005490.KS,207940.KS,090430.KS,035420.KS
2020-08-24,48824.96484375,83090.1953125,8796.80078125,27695.8984375,128405.484375,160731.40625,1247536.875,169060.46875,310979.4375
2020-08-25,49086.078125,85939.0,9129.603515625,28445.44921875,131983.390625,161942.921875,1239929.875,170981.59375,315838.5
2020-08-26,49086.078125,84609.5625,8994.68359375,27808.3359375,133176.0,155885.21875,1235365.75,166178.765625,324584.78125
2020-08-27,48389.8203125,82710.359375,9264.5234375,27695.8984375,129995.6953125,152250.578125,1218630.5,164737.90625,327500.25
2020-08-28,48215.75390625,83185.15625,11693.0888671875,28482.9296875,136753.859375,153058.296875,1215587.75,163777.34375,323612.96875
2020-08-31,46997.30859375,81855.7109375,14481.4404296875,27620.939453125,140331.71875,149019.828125,1183638.625,161375.921875,313408.9375
2020-09-01,47171.3671875,83565.0,14346.5205078125,28033.197265625,143114.515625,150635.171875,1188202.75,162336.484375,315352.625
2020-09-02,47345.4375,83375.078125,15066.0947265625,28258.064453125,139934.203125,151846.734375,1171467.5,164737.90625,323127.09375
2020-09-03,49086.078125,83185.15625,14661.333984375,28033.197265625,140331.71875,152654.421875,1185160.0,165218.171875,329443.84375
2020-09-04,48389.8203125,81760.75,14661.333984375,27695.8984375,137151.40625,150231.28125,1176031.75,162816.765625,319239.84375
2020-09-07,49173.1015625,83470.0390625,14481.4404296875,28670.30859375,135163.703125,151846.734375,1180595.875,163297.046875,305634.5
2020-09-08,51087.8046875,83280.1171875,13716.892578125,28333.025390625,133573.53125,151039.03125,1177553.125,163297.046875,302233.15625
2020-09-09,50826.71484375,82140.6015625,12682.50390625,28108.1484375,133176.0,149423.625,1154732.25,160415.34375,295916.375
2020-09-10,51522.9609375,82805.3125,13222.1845703125,28145.630859375,134368.640625,149827.515625,1162339.25,159454.765625,298831.8125
2020-09-11,51348.91015625,82520.4375,13357.1044921875,27845.80859375,136356.328125,149827.515625,1157775.125,160895.625,297374.0625
2020-09-14,52567.35546875,82900.2734375,13402.078125,28707.79296875,143114.515625,153462.15625,1160817.875,161375.921875,294458.6875
2020-09-15,53089.55078125,82520.4375,13492.025390625,28745.26953125,142319.40625,153058.296875,1176031.75,162816.765625,303204.96875
2020-09-16,53089.55078125,82045.6328125,14121.6533203125,28407.970703125,145897.25,152654.421875,1180595.875,163297.046875,298345.9375
2020-09-17,51784.0703125,81665.796875,13896.7861328125,28445.44921875,146294.84375,153462.15625,1151689.5,160415.34375,292029.125
2020-09-18,51610.0,81096.0234375,13492.025390625,28295.541015625,143909.59375,155077.5,1153210.875,161856.1875,289599.65625
2020-09-21,51522.9609375,80621.2265625,12952.34375,28220.580078125,147089.890625,154269.796875,1125826.0,159935.046875,283768.75
2020-09-22,50652.65234375,78247.2265625,12592.556640625,28070.67578125,142716.9375,157096.75,1112133.5,156573.0625,276480.1875
2020-09-23,51000.7734375,77107.703125,12052.8759765625,28145.630859375,142716.9375,157500.609375,1072577.375,156092.75,288141.9375
2020-09-24,50304.515625,73784.09375,11872.982421875,27883.28125,136356.328125,151846.734375,1023893.0625,153211.046875,285712.3125
2020-09-25,50391.5546875,75683.296875,11558.16796875,28632.8359375,135163.703125,156692.90625,1026935.8125,153211.046875,286684.1875
2020-09-28,50964.23828125,75968.1796875,12142.822265625,28632.8359375,139536.640625,157913.859375,1042149.6875,155132.203125,290085.53125
2020-09-29,50964.23828125,78532.1015625,11962.9287109375,28145.630859375,141921.859375,159541.84375,1049756.625,157533.625,288141.9375
2020-10-05,51402.0859375,79481.7109375,12592.556640625,29269.955078125,148680.0625,166867.765625,1042149.6875,162336.484375,290085.53125
2020-10-06,51664.7890625,78911.953125,12457.63671875,29232.478515625,145102.203125,164425.765625,1083227.125,160415.34375,296402.28125
2020-10-07,52452.88671875,79861.546875,12232.76953125,29907.0703125,145499.734375,166867.765625,1096919.625,162336.484375,296402.28125
2020-10-08,52277.76171875,78816.984375,12502.6103515625,29869.59765625,143512.046875,169309.75,1087791.25,162816.765625,292515.03125
2020-10-12,52890.734375,79101.8671875,12097.849609375,30544.1953125,143114.515625,168495.78125,1093876.875,166659.0625,283768.75
2020-10-13,53328.5703125,78911.953125,11872.982421875,30131.935546875,142319.40625,166867.765625,1099962.375,161856.1875,286684.1875
2020-10-14,53328.5703125,77012.7421875,11603.1416015625,29045.091796875,141524.375,163204.8125,1075620.25,158974.46875,290085.53125
2020-10-15,52540.4609375,75778.2578125,11324.9521484375,29269.955078125,139934.203125,166867.765625,1071056.0,156573.0625,284254.625
2020-10-16,52102.62109375,75588.3359375,11564.8876953125,29532.294921875,136753.859375,164425.765625,1045192.5,161375.921875,285226.46875
2020-10-19,52540.4609375,76537.9375,12812.5517578125,30506.71484375,133573.53125,169716.765625,1043671.0625,163297.046875,277937.90625
2020-10-20,53328.5703125,76063.140625,12908.5263671875,30544.1953125,133176.0,168088.734375,1037585.5625,161856.1875,281825.125
2020-10-21,53328.5703125,77012.7421875,12908.5263671875,31068.8828125,131585.875,168495.78125,1046713.875,160415.34375,289113.71875
2020-10-22,52628.02734375,76537.9375,13148.4619140625,31406.173828125,129200.578125,170937.6875,1001072.25,160415.34375,284740.59375
2020-10-23,52715.59375,77582.5078125,13340.41015625,31668.517578125,132778.453125,179077.578125,967601.75,160895.625,278423.8125
2020-10-26,52890.734375,78911.953125,12620.603515625,31780.95703125,136356.328125,177449.609375,958473.4375,158013.921875,273564.78125
2020-10-27,52365.33203125,76727.859375,12860.5390625,31293.740234375,137151.40625,179077.578125,966080.375,154651.921875,275508.3125
2020-10-28,51664.7890625,76917.78125,13244.435546875,31518.60546875,137946.5,175821.65625,969123.125,154651.921875,290085.53125
2020-10-29,50876.67578125,75778.2578125,13580.345703125,30731.583984375,135163.703125,172565.671875,1060406.375,158494.203125,290085.53125
2020-10-30,49563.16796875,74448.8125,13196.4482421875,30056.982421875,130790.7734375,169309.75,1037585.5625,151770.1875,281825.125
2020-11-02,50263.7109375,75588.3359375,13340.41015625,31481.12109375,135561.21875,175821.65625,1061927.75,152250.5,277451.9375
2020-11-03,51489.64453125,76917.78125,13772.2939453125,31968.33203125,135561.21875,179484.59375,1063449.125,155612.484375,275022.4375
2020-11-04,51226.94921875,79101.8671875,13292.4228515625,31143.828125,136356.328125,178263.625,1115176.25,157533.625,290085.53125
2020-11-05,52803.171875,79576.671875,13964.2421875,32155.71875,139139.09375,184775.515625,1188202.75,158013.921875,290571.40625
2020-11-06,52628.02734375,78722.0234375,14108.203125,31968.33203125,135561.21875,185589.53125,1182117.25,157533.625,292515.03125
2020-11-09,52715.59375,85559.1640625,15019.9580078125,32193.19921875,137151.40625,190473.453125,1157775.125,158494.203125,289599.65625
2020-11-10,52715.59375,88313.0078125,15307.8798828125,33504.921875,137946.5,192915.40625,1144082.625,163297.046875,275022.4375
2020-11-11,53678.83203125,88882.7734375,15691.77734375,35416.26953125,139536.640625,194136.40625,1157775.125,167619.609375,272107.03125
2020-11-12,53416.13671875,88787.8125,15739.763671875,34741.67578125,138344.0,192508.421875,1145604.0,170501.34375,271135.21875
2020-11-13,55342.6171875,87648.296875,15787.7509765625,33692.3046875,141126.796875,192101.40625,1151689.5,168099.890625,273078.84375
2020-11-16,58057.21484375,93915.65625,15115.931640625,34254.47265625,142319.40625,194543.40625,1153210.875,167619.609375,270163.34375
2020-11-17,57531.8046875,94960.234375,15211.90625,34891.58984375,145102.203125,194136.40625,1177553.125,177705.609375,267247.96875
2020-11-18,56743.6953125,94295.5078125,14300.1513671875,35116.45703125,142716.9375,194136.40625,1235365.75,180587.34375,273078.84375
2020-11-19,56568.55859375,89737.40625,14060.2158203125,34854.109375,143114.515625,192101.40625,1229280.25,180587.34375,272592.9375
2020-11-20,56656.12890625,90971.8984375,14204.177734375,34216.98828125,140729.25,193322.421875,1215587.75,189232.453125,273078.84375
2020-11-23,59108.0234375,96859.4296875,14684.0478515625,34816.62890625,142319.40625,198206.390625,1223194.625,189232.453125,273564.78125
2020-11-24,59283.1484375,97809.03125,14684.0478515625,34779.15625,143909.59375,199020.3125,1220151.875,185870.484375,274536.5625
2020-11-25,58319.9140625,101607.4453125,14780.0224609375,36203.29296875,142716.9375,199427.328125,1221673.25,180107.03125,270649.28125
2020-11-26,59545.859375,103031.8359375,15403.8544921875,36315.73046875,142319.40625,197392.34375,1215587.75,180587.34375,277451.9375
2020-11-27,59720.9921875,100183.0390625,16411.583984375,35940.9609375,143909.59375,194950.40625,1215587.75,176264.75,276480.1875
2020-11-30,58407.47265625,97809.03125,16075.673828125,33992.12109375,144307.125,190473.453125,1195809.75,171942.1875,269677.46875
2020-12-01,59370.72265625,98758.6328125,14875.99609375,34404.375,145897.25,199834.3125,1206459.375,180107.03125,277451.9375
2020-12-02,60859.3671875,98283.8359375,14444.11328125,35078.9765625,145102.203125,203497.265625,1201895.25,183949.34375,275508.3125
2020-12-03,61034.49609375,98283.8359375,14396.1259765625,35341.3125,156233.34375,204718.28125,1224716.125,187791.59375,278909.71875
2020-12-04,62610.73046875,99233.4375,14300.1513671875,35378.80078125,156233.34375,216114.109375,1255143.75,186350.75,285712.3125
2020-12-07,63836.65625,97334.234375,13820.2802734375,35378.80078125,153848.078125,219777.0625,1338820.0,186350.75,281339.21875
2020-12-08,62785.85546875,96384.625,13820.2802734375,34404.375,148282.53125,216114.109375,1259708.0,188271.875,276966.03125
2020-12-09,64712.33203125,96859.4296875,13964.2421875,34591.76953125,152257.921875,222219.015625,1250579.625,208443.875,279881.5
2020-12-10,63836.65625,97334.234375,14012.2294921875,34779.15625,152257.921875,221405.03125,1246015.5,205562.15625,277937.90625
2020-12-11,64274.48046875,103981.4453125,14156.1904296875,35303.83984375,151065.296875,227509.890625,1247536.875,207483.3125,281825.125
2020-12-14,64624.7578125,105405.84375,13820.2802734375,35228.890625,150270.21875,225067.984375,1235365.75,203160.734375,277937.90625
2020-12-15,64624.7578125,103031.8359375,13724.306640625,34704.1953125,149872.703125,218963.0625,1217109.125,202680.453125,275022.4375
2020-12-16,64624.7578125,103981.4453125,13292.4228515625,34516.8046875,151065.296875,220998.03125,1227758.875,204601.59375,277451.9375
2020-12-17,64186.921875,104931.046875,13772.2939453125,33917.171875,151462.859375,218149.0625,1223194.625,200759.3125,276966.03125
2020-12-18,63924.22265625,102557.0390625,13340.41015625,33692.3046875,150270.21875,218963.0625,1220151.875,200279.03125,274536.5625
2020-12-21,63924.22265625,104456.2421875,13340.41015625,33842.22265625,148680.0625,223440.0,1252101.0,198838.171875,275994.25
2020-12-22,63311.2578125,103981.4453125,12860.5390625,33392.48828125,146294.84375,217742.0625,1221673.25,194515.59375,275994.25
2020-12-23,64712.33203125,102082.2421875,12572.6162109375,32980.234375,147089.890625,217742.0625,1211023.625,191633.890625,275994.25
2020-12-24,68127.46875,102557.0390625,12812.5517578125,34067.07421875,148680.0625,220591.046875,1207980.875,194515.59375,274050.65625
2020-12-28,68915.5703125,101132.6328125,12332.6806640625,34179.51171875,150667.765625,222626.03125,1200373.875,193074.765625,273078.84375
2020-12-29,70290.859375,101607.4453125,12524.62890625,33844.18359375,153899.234375,223453.640625,1250579.625,199150.515625,275416.4375
2020-12-30,72714.6875,103031.8359375,12956.5126953125,33844.18359375,155111.03125,225108.828125,1256665.125,198668.3125,284661.875
2021-01-04,74510.1171875,104456.2421875,13340.41015625,33103.35546875,167633.015625,225936.421875,1261229.375,195775.09375,285148.53125
2021-01-05,75318.0625,111578.265625,14108.203125,33961.16796875,169248.765625,235867.6875,1265793.5,195775.09375,284661.875
2021-01-06,73791.9453125,112053.0703125,13580.345703125,34312.08984375,163997.609375,231729.734375,1242972.75,192881.859375,282228.90625
2021-01-07,74420.3515625,112527.8671875,13580.345703125,35871.7109375,166421.25,240833.375,1246015.5,192881.859375,281742.3125
2021-01-08,79716.84375,112527.8671875,13628.33203125,36261.6328125,198736.03125,243730.0,1273400.5,196257.296875,303639.34375
2021-01-11,81691.8046875,109204.2578125,12908.5263671875,35793.73828125,216105.234375,235040.125,1287092.875,189024.21875,300719.75
2021-01-12,81332.734375,110153.8671875,12716.578125,36027.6875,210854.0625,229246.828125,1244494.125,195775.09375,295853.75
2021-01-13,80524.796875,110153.8671875,12764.564453125,36885.48828125,209238.328125,234626.296875,1262750.75,203972.5625,305585.75
2021-01-14,80524.796875,112527.8671875,13340.41015625,36300.625,202371.453125,233384.90625,1241451.375,205901.40625,309478.5625
2021-01-15,78998.6640625,108254.65625,13004.5,35247.87109375,193888.828125,227591.59375,1223194.625,212652.265625,297800.15625
2021-01-18,76305.546875,104931.046875,12572.6162109375,35286.86328125,194696.6875,220143.1875,1198852.5,203008.1875,292447.5
2021-01-19,78100.953125,104931.046875,12764.564453125,35247.87109375,211258.0,224281.25,1211023.625,215063.28125,299746.53125
2021-01-20,78280.515625,102082.2421875,12716.578125,35208.8828125,209238.328125,225108.828125,1209502.25,221331.9375,299746.53125
2021-01-21,79088.453125,102557.0390625,12812.5517578125,34896.94921875,213681.609375,223039.796875,1211023.625,223260.78125,313857.96875
2021-01-22,77921.4140625,99708.234375,12860.5390625,34351.078125,207622.609375,216005.1875,1207980.875,229529.421875,334295.25
2021-01-25,80255.4609375,103506.6484375,12716.578125,34390.0703125,210046.203125,218901.796875,1201895.25,237244.703125,339647.875
2021-01-26,77831.6796875,100657.8359375,12764.564453125,33532.2578125,203179.3125,213108.578125,1220151.875,229529.421875,332835.40625
2021-01-27,76844.171875,97334.234375,12620.603515625,33064.37109375,198332.09375,214763.765625,1291657.125,223742.953125,332348.8125
2021-01-28,75138.5,93345.8984375,12140.732421875,32050.607421875,192677.0,206901.515625,1274921.875,224707.375,345487.09375
2021-01-29,73612.4140625,89262.609375,11276.96484375,31426.75,185002.21875,203177.28125,1206459.375,215063.28125,333808.65625
2021-02-01,74510.1171875,94865.265625,11468.9130859375,32830.4140625,192677.0,209384.3125,1236887.125,215063.28125,338674.65625
2021-02-02,75766.90625,94010.625,11372.939453125,32635.466796875,194292.703125,217660.390625,1256665.125,221814.15625,352786.09375
2021-02-03,75946.46875,93915.65625,11420.9267578125,32713.453125,198332.09375,217246.5625,1255143.75,219403.125,360571.71875
2021-02-04,74061.25,92491.2578125,11085.0166015625,32791.43359375,200755.71875,218901.796875,1236887.125,223260.78125,348406.6875
2021-02-05,74958.96875,93250.9375,11324.9521484375,34585.01953125,201563.578125,217660.390625,1235365.75,218920.9375,352786.09375
2021-02-08,74510.1171875,95435.03125,11756.8359375,35130.88671875,189041.5625,222212.1875,1223194.625,217474.28125,347920.09375
2021-02-09,74240.78125,95909.828125,11756.8359375,34896.94921875,191061.265625,223453.640625,1220151.875,216992.109375,348893.25
2021-02-10,73253.3203125,95909.828125,11708.8486328125,35481.8125,197928.140625,224281.25,1215587.75,221331.9375,356678.90625
2021-02-15,75587.375,101607.4453125,11660.8623046875,35325.84765625,199947.84375,221798.421875,1217109.125,224225.15625,375169.8125
2021-02-16,76215.7734375,100657.8359375,11372.939453125,35130.88671875,199947.84375,224695.0625,1211023.625,224707.375,383442.03125
2021-02-17,74689.65625,99233.4375,11037.029296875,34935.9375,196716.328125,223867.4375,1195809.75,218920.9375,381495.625
2021-02-18,73702.1796875,98758.6328125,11037.029296875,34078.140625,190253.390625,219315.59375,1191245.625,227600.609375,377602.78125
2021-02-19,74151.0234375,99708.234375,10941.0556640625,33961.16796875,195504.546875,218074.1875,1206459.375,230011.625,387334.8125
2021-02-22,73791.9453125,98758.6328125,10749.107421875,33610.24609375,195100.59375,221798.421875,1186681.375,228565.015625,376143.0
2021-02-23,73612.4140625,106355.4453125,10557.1591796875,34078.140625,197524.234375,231315.84375,1156253.625,232904.84375,380035.78125
2021-02-24,73612.4140625,103506.6484375,9837.3525390625,33649.23046875,189849.453125,226764.078125,1136475.625,223742.953125,363977.9375
2021-02-25,76574.8515625,108254.65625,10653.1328125,34896.94921875,197928.140625,234212.5,1179074.5,230493.828125,372736.8125
2021-02-26,74061.25,106355.4453125,10173.26171875,34156.12109375,191465.203125,232971.046875,1141039.875,226154.0,364951.1875
2021-03-02,75048.7578125,104931.046875,10269.236328125,34702.0,193080.953125,235867.6875,1145604.0,227118.390625,367384.1875
2021-03-03,75407.828125,105880.6484375,10845.0810546875,35481.8125,193888.828125,247454.171875,1157775.125,231458.25,388794.625
2021-03-04,73971.5078125,102557.0390625,10701.1201171875,35715.7578125,189849.453125,255730.21875,1137997.0,236280.28125,381009.03125
2021-03-05,73702.1796875,101607.4453125,10365.2109375,36651.546875,189849.453125,260282.140625,1093876.875,228565.015625,367384.1875
2021-03-08,73612.4140625,105405.84375,10269.236328125,38952.0078125,186214.015625,266075.375,1058885.0,221814.15625,358625.34375
2021-03-09,73073.78125,109679.0546875,10365.2109375,41018.52734375,187021.90625,262351.09375,1045192.5,216027.671875,351812.9375
2021-03-10,72624.9296875,109679.0546875,10221.2490234375,40238.72265625,183790.453125,242902.359375,1042149.6875,218438.71875,362031.53125
2021-03-11,73612.4140625,109204.2578125,10173.26171875,40550.6484375,184598.28125,250764.65625,1087791.25,217474.28125,363491.3125
2021-03-12,74330.578125,111578.265625,10893.068359375,39302.9296875,187829.78125,249109.40625,1130390.125,217956.5,370303.78125
2021-03-15,73432.859375,115851.46875,10893.068359375,39926.78125,187425.859375,254902.578125,1118219.0,218438.71875,372736.8125
2021-03-16,74330.578125,115376.671875,11180.9912109375,39926.78125,189041.5625,253247.453125,1115176.25,219403.125,375169.8125
2021-03-17,73881.7265625,112527.8671875,11372.939453125,39536.8828125,187425.859375,244143.796875,1093876.875,229529.421875,373223.40625
2021-03-18,74420.3515625,112527.8671875,11180.9912109375,39224.9453125,189041.5625,244557.578125,1098441.0,228565.015625,392687.375
2021-03-19,73522.640625,112053.0703125,11133.00390625,38718.06640625,185406.1875,238764.328125,1077141.625,231940.4375,391227.625
2021-03-22,73612.4140625,111103.4609375,11420.9267578125,40082.75390625,185002.21875,251178.4375,1087791.25,238209.09375,385875.0
2021-03-23,73432.859375,110153.8671875,11324.9521484375,40082.75390625,182982.5625,259040.65625,1084748.5,242548.953125,375656.40625
2021-03-24,72714.6875,111578.265625,11564.8876953125,39770.82421875,178539.296875,253247.453125,1089312.625,246888.796875,376629.53125
2021-03-25,72894.234375,112527.8671875,11756.8359375,41018.52734375,176115.65625,255316.484375,1092355.5,250264.21875,369817.15625
2021-03-26,73163.546875,125347.5,12188.7197265625,41486.42578125,174095.984375,263178.65625,1103005.125,248817.625,372736.8125
2021-03-29,73253.3203125,127246.703125,12716.578125,41876.3359375,174095.984375,270627.21875,1137997.0,253157.4375,362031.53125
2021-03-30,74119.8515625,127721.5,12668.5908203125,42812.12109375,177327.484375,269374.21875,1136475.625,262319.3125,366410.96875
2021-03-31,73398.5,126771.90625,12476.642578125,43825.8828125,176115.65625,267286.09375,1137997.0,249299.8125,366897.5625
2021-04-01,74751.0546875,122023.8828125,12140.732421875,42890.10546875,176923.53125,266033.1875,1136475.625,251710.84375,368357.375
2021-04-02,76464.28125,124872.703125,12476.642578125,42032.296875,188637.671875,266033.1875,1131911.5,249299.8125,369330.5625
2021-04-05,77005.3046875,126297.1015625,12572.6162109375,42578.1796875,189041.5625,279397.40625,1141039.875,250746.421875,366897.5625
2021-04-06,77546.296875,123448.296875,12476.642578125,41330.46484375,185810.109375,274385.8125,1147125.375,249299.8125,378089.375
2021-04-07,77185.640625,121074.28125,12428.6552734375,41798.3515625,185810.109375,274803.5,1163860.625,248817.625,374196.5625
2021-04-08,76374.109375,123448.296875,12860.5390625,41174.4921875,187021.90625,276891.65625,1160817.875,247853.203125,371276.9375
2021-04-09,75382.25,121549.0859375,12764.564453125,41018.52734375,184598.28125,273968.21875,1171467.5,243513.375,373223.40625
2021-04-12,75021.5546875,124872.703125,12668.5908203125,41642.38671875,182578.625,275221.15625,1189724.125,246406.59375,375169.8125
2021-04-13,75742.9140625,126297.1015625,12908.5263671875,41720.37109375,185810.109375,273133.0,1192767.0,258461.703125,378089.375
2021-04-14,75742.9140625,126771.90625,13772.2939453125,41486.42578125,187829.78125,282738.53125,1201895.25,256050.671875,381009.03125
2021-04-15,75833.09375,127721.5,13388.396484375,42110.28125,186214.015625,289003.0625,1226237.5,257497.296875,380522.40625
2021-04-16,75652.75,130095.5234375,13436.3837890625,41096.515625,187021.90625,286914.9375,1264272.125,253639.640625,381009.03125
2021-04-19,75111.75,132944.3125,13388.396484375,40784.59765625,185810.109375,295685.1875,1262750.75,254604.0625,379549.1875
2021-04-20,75652.75,131994.71875,13340.41015625,41408.4375,185002.21875,296938.1875,1273400.5,255568.5,380522.40625
2021-04-21,74480.53125,128671.09375,13052.4873046875,40862.578125,182174.671875,293179.375,1267314.875,247853.203125,370303.78125
2021-04-22,74300.2109375,133419.109375,13436.3837890625,41720.37109375,182578.625,294849.96875,1224716.125,249299.8125,370303.78125
2021-04-23,74660.8828125,133893.921875,13244.435546875,42344.234375,178539.296875,296938.1875,1235365.75,254121.859375,367870.75
2021-04-26,75292.0625,142915.140625,13436.3837890625,42890.10546875,178943.171875,302785.03125,1246015.5,251710.84375,367384.1875
2021-04-27,74751.0546875,142440.328125,13388.396484375,42890.10546875,177731.375,315314.0625,1227758.875,249299.8125,369817.15625
2021-04-28,74029.6875,141490.734375,13676.3193359375,42890.10546875,178943.171875,311137.75,1203416.625,260390.5,363491.3125
2021-04-29,73669.0,142915.140625,13580.345703125,42032.296875,175711.765625,311555.375,1217109.125,267141.375,356678.90625
2021-04-30,73488.6640625,145763.9375,13388.396484375,42656.16015625,171268.46875,304037.875,1223194.625,260872.703125,349866.5
2021-05-03,73669.0,145289.140625,12284.6943359375,41876.3359375,176115.65625,307378.96875,1176031.75,260390.5,353272.6875
2021-05-04,74480.53125,142440.328125,12140.732421875,41564.41015625,180558.9375,314478.8125,1162339.25,260390.5,354732.53125
2021-05-06,74210.03125,145289.140625,11996.771484375,44839.6484375,180558.9375,330348.9375,1191245.625,266659.1875,351812.9375
2021-05-07,73849.3515625,146713.53125,12140.732421875,45463.5078125,180962.890625,332437.0625,1223194.625,267141.375,351326.34375
2021-05-10,75021.5546875,151461.5625,12572.6162109375,46399.30078125,185406.1875,339954.5,1241451.375,275821.0625,352299.5
2021-05-11,73218.15625,152411.15625,12476.642578125,46555.2578125,182982.5625,342042.71875,1242972.75,281125.3125,339647.875
2021-05-12,72136.1171875,145763.9375,12092.7451171875,45541.484375,183790.453125,333272.28125,1302306.75,282089.71875,333808.65625
2021-05-13,70783.5703125,141490.734375,11948.7841796875,45853.41796875,185406.1875,320325.65625,1317520.625,279678.71875,328456.0
2021-05-14,72226.2578125,141015.9375,11804.8232421875,44917.63671875,185002.21875,317402.21875,1442274.375,281125.3125,333322.0625
2021-05-17,71775.421875,145289.140625,11996.771484375,45151.5859375,183386.46875,306543.8125,1329691.75,284018.5625,334781.875
2021-05-18,71775.421875,146238.734375,12092.7451171875,45853.41796875,186618.0,321996.25,1360119.5,283536.34375,340134.46875
2021-05-20,71685.2421875,138641.9375,13244.435546875,45229.5625,181366.828125,304873.1875,1355555.25,279678.71875,341594.3125
2021-05-21,72226.2578125,135793.125,13340.41015625,43903.87109375,183790.453125,300696.875,1309913.75,273410.03125,350353.125
2021-05-24,71865.6171875,140541.140625,13964.2421875,44371.765625,184194.359375,296938.1875,1305349.5,275821.0625,345973.71875
2021-05-25,72045.9609375,139116.734375,14108.203125,45307.54296875,183790.453125,299026.25,1293178.5,280643.125,348406.6875
2021-05-26,71955.7734375,139116.734375,15451.841796875,44605.703125,180558.9375,291508.90625,1270357.625,286429.5625,353272.6875
2021-05-27,71775.421875,135318.328125,16123.6611328125,43202.02734375,178135.375,300696.875,1242972.75,278714.25,348406.6875
2021-05-28,72226.2578125,135793.125,17131.388671875,44449.74609375,187425.859375,298191.03125,1258186.625,276785.5,348406.6875
2021-05-31,72586.96875,135318.328125,19098.859375,45853.41796875,189849.453125,296520.4375,1285571.5,276785.5,352786.09375
2021-06-01,72677.1484375,141490.734375,18954.8984375,45853.41796875,191465.203125,292344.125,1265793.5,274856.65625,357165.53125
2021-06-02,72857.46875,141965.53125,21162.3046875,45931.40625,192273.078125,294849.96875,1244494.125,274856.65625,353272.6875
2021-06-03,74660.8828125,138167.125,21834.123046875,45463.5078125,192677.0,289420.71875,1253622.375,270034.59375,352299.5
2021-06-04,74119.8515625,137217.53125,24089.517578125,44917.63671875,195100.59375,289838.3125,1277964.625,270034.59375,347433.46875
2021-06-07,73849.3515625,135793.125,30711.734375,45229.5625,195100.59375,283573.84375,1281007.375,264248.15625,352786.09375
2021-06-08,73849.3515625,132944.3125,24329.453125,45151.5859375,196716.328125,284826.6875,1300785.375,265212.59375,352786.09375
2021-06-09,73127.9921875,131045.1171875,25049.2578125,44371.765625,193484.859375,278562.25,1268836.25,270999.0625,348893.25
2021-06-10,73037.8125,131994.71875,22457.95703125,44605.703125,190657.328125,278979.78125,1300785.375,271481.21875,363491.3125
2021-06-11,73037.8125,132944.3125,22793.865234375,44449.74609375,192677.0,291926.59375,1285571.5,267141.375,362518.15625
2021-06-14,72586.96875,131519.921875,22601.91796875,43825.8828125,192273.078125,287750.125,1297742.625,268588.03125,376629.53125
2021-06-15,72947.65625,129620.6953125,22649.904296875,43591.9375,191465.203125,285661.96875,1281007.375,271963.40625,376629.53125
2021-06-16,73759.171875,130570.3203125,23465.685546875,44371.765625,193484.859375,288167.75,1267314.875,273892.28125,380522.40625
2021-06-17,72947.65625,127246.703125,23129.775390625,44371.765625,191061.265625,284826.6875,1267314.875,274374.46875,379062.59375
2021-06-18,72586.96875,125822.296875,24233.478515625,44293.78125,189849.453125,283991.46875,1271879.0,271481.21875,387334.8125
2021-06-21,72045.9609375,129145.890625,24761.3359375,42968.08203125,188233.71875,280232.75,1299264.0,268105.8125,386361.625
2021-06-22,72136.1171875,128196.296875,25673.091796875,43513.95703125,194696.6875,284826.6875,1287092.875,265212.59375,380522.40625
2021-06-23,72226.2578125,124872.703125,24953.28515625,43280.0078125,195908.484375,282738.53125,1303828.125,250746.421875,412151.5
2021-06-24,73218.15625,125822.296875,23657.6328125,43747.91015625,195908.484375,292344.125,1300785.375,250746.421875,408258.71875
2021-06-25,73578.8359375,127246.703125,23753.607421875,44683.6953125,196312.390625,294014.65625,1291657.125,246888.796875,399013.25
2021-06-28,73849.3515625,129145.890625,22793.865234375,44605.703125,194696.6875,295685.1875,1282528.75,244959.96875,397066.84375
2021-06-29,73361.171875,127721.5,23225.75,44329.14453125,194291.046875,293150.75,1287092.875,246406.59375,400473.09375
2021-06-30,73089.46875,127246.703125,22889.83984375,44092.08984375,194291.046875,293995.59375,1279486.0,243031.140625,406312.28125
2021-07-01,72546.046875,125347.5,23849.58203125,43222.8984375,196319.15625,291461.125,1300785.375,239173.515625,401932.875
2021-07-02,72455.4609375,128671.09375,23753.607421875,43064.859375,193885.453125,290616.34375,1300785.375,240620.140625,402906.09375
2021-07-05,72817.7578125,126297.1015625,23945.556640625,42669.7578125,191451.703125,291461.125,1319042.0,239173.515625,399013.25
2021-07-06,73542.328125,126297.1015625,25001.271484375,42511.734375,191451.703125,289349.09375,1293178.5,237244.703125,398526.65625
2021-07-07,73180.03125,122498.6875,24329.453125,41721.55078125,188206.8125,286814.65625,1285571.5,235315.875,406312.28125
2021-07-08,72364.9140625,119649.8828125,24233.478515625,41326.4609375,186178.703125,286814.65625,1312956.5,238691.3125,410691.6875
2021-07-09,71912.0625,118225.4765625,25049.2578125,39825.109375,183339.359375,285547.4375,1303828.125,230976.03125,404365.90625
2021-07-12,72183.7734375,120599.484375,24473.4140625,40694.3125,186584.328125,291038.78125,1323606.25,232904.84375,407285.46875
2021-07-13,72274.3359375,121074.28125,24473.4140625,41247.44140625,186584.328125,291461.125,1315999.25,234351.484375,429182.59375
